timestamp,aggregate,label
2023-01-01 00:42:00,160.05369573623514,fridge
2023-01-01 00:43:00,124.79685567086729,fridge
2023-01-01 00:44:00,150.5849440178705,fridge
2023-01-01 00:45:00,163.30542517359575,fridge
2023-01-01 00:46:00,141.6162191300461,fridge
2023-01-01 00:47:00,168.07560042753357,fridge
2023-01-01 00:48:00,149.07835308038293,fridge
2023-01-01 00:49:00,176.27415424459429,fridge
2023-01-01 00:50:00,107.63069223867464,fridge
2023-01-01 00:51:00,130.28608720029885,fridge
2023-01-01 00:52:00,175.9203704751227,fridge
2023-01-01 00:53:00,149.3951974712825,fridge
2023-01-01 00:54:00,145.99702237751526,fridge
2023-01-01 00:55:00,154.03743122091453,fridge
2023-01-01 00:56:00,166.7707502207956,fridge
2023-01-01 00:57:00,121.29729537461304,fridge
2023-01-01 00:58:00,168.88244315135256,fridge
2023-01-01 00:59:00,160.11278994930197,fridge
2023-01-01 01:00:00,145.14370712685806,fridge
2023-01-01 01:01:00,133.16636437855905,fridge
2023-01-01 01:02:00,101.88933432966768,fridge
2023-01-01 01:03:00,164.67170541336117,fridge
2023-01-01 01:04:00,158.57765988249457,fridge
2023-01-01 01:05:00,162.148824277671,fridge
2023-01-01 01:06:00,157.36206033612675,fridge
2023-01-01 01:07:00,116.6357661899307,fridge
2023-01-01 01:08:00,157.60433635492177,fridge
2023-01-01 01:09:00,193.3052691700205,fridge
2023-01-01 01:10:00,129.67959705854847,fridge
2023-01-01 01:11:00,158.43925467912896,fridge
2023-01-01 01:12:00,205.48253169765948,fridge
2023-01-01 01:13:00,153.5068698341516,fridge
2023-01-01 01:14:00,154.5552905303054,fridge
2023-01-01 01:15:00,140.57718880874373,fridge
2023-01-01 01:16:00,136.56768911258632,fridge
2023-01-01 01:17:00,140.33368491180107,fridge
2023-01-01 01:18:00,132.2200564639424,fridge
2023-01-01 01:19:00,162.00721466337296,fridge
2023-01-01 01:20:00,150.44192476959887,fridge
2023-01-01 01:21:00,146.68299736631056,fridge
2023-01-01 01:22:00,175.43874886768336,fridge
2023-01-01 01:23:00,156.70262346776408,fridge
2023-01-01 01:24:00,128.5143191341232,fridge
2023-01-01 01:25:00,151.53909022529777,fridge
2023-01-01 01:26:00,165.21470673105188,fridge
2023-01-01 01:27:00,130.95944099192513,fridge
2023-01-01 01:28:00,125.31737093882536,fridge
2023-01-01 01:29:00,128.67129529873532,fridge
2023-01-01 01:30:00,143.9223577985498,fridge
2023-01-01 01:31:00,157.97608504730457,fridge
2023-01-01 01:32:00,155.27368167990304,fridge
2023-01-01 01:33:00,142.29717278454575,fridge
2023-01-01 01:34:00,139.9820797779956,fridge
2023-01-01 01:35:00,139.8556482665344,fridge
2023-01-01 01:36:00,154.0623466435433,fridge
2023-01-01 01:37:00,167.06810264700886,fridge
2023-01-01 01:38:00,172.28283328584814,fridge
2023-01-01 01:39:00,124.99756537153723,fridge
2023-01-01 01:40:00,172.9478153140757,fridge
2023-01-01 01:41:00,123.5401865459346,fridge
2023-01-01 01:42:00,141.76823058615014,fridge
2023-01-01 01:43:00,166.42167687244435,fridge
2023-01-01 01:44:00,197.42318857322002,fridge
2023-01-01 01:45:00,172.73594774531574,fridge
2023-01-01 01:46:00,121.74685543918866,fridge
2023-01-01 01:47:00,135.28343329779358,fridge
2023-01-01 01:48:00,128.3695518691894,fridge
2023-01-01 01:49:00,182.13829990723565,fridge
2023-01-01 01:50:00,141.85695613061003,fridge
2023-01-01 01:51:00,173.56764356632007,fridge
2023-01-01 01:52:00,170.248417088678,fridge
2023-01-01 01:53:00,133.11133265856486,fridge
2023-01-01 01:54:00,156.88134422651729,fridge
2023-01-01 01:55:00,137.04072477445715,fridge
2023-01-01 01:56:00,167.3635527357858,fridge
2023-01-01 01:57:00,128.7313173172239,fridge
2023-01-01 01:58:00,128.3104583727683,fridge
2023-01-01 01:59:00,150.5449423933899,fridge
2023-01-01 02:00:00,137.3865912874033,fridge
2023-01-01 02:01:00,146.80643939386462,fridge
2023-01-01 02:02:00,151.22418855611724,fridge
2023-01-01 02:03:00,150.16116985061876,fridge
2023-01-01 02:04:00,134.17076407152732,fridge
2023-01-01 02:05:00,113.1913227433138,fridge
2023-01-01 02:06:00,138.94016124013388,fridge
2023-01-01 02:07:00,160.78338953988106,fridge
2023-01-01 02:08:00,166.14039258825068,fridge
2023-01-01 02:09:00,185.2215097063507,fridge
2023-01-01 02:10:00,149.7517809099546,fridge
2023-01-01 02:11:00,160.736251103689,fridge
2023-01-01 02:12:00,170.7287405501021,fridge
2023-01-01 02:13:00,126.26090071461242,fridge
2023-01-01 02:14:00,113.73520258297636,fridge
2023-01-01 02:15:00,123.47496699160388,fridge
2023-01-01 02:16:00,153.1453711560649,fridge
2023-01-01 02:17:00,169.1711038761906,fridge
2023-01-01 02:18:00,192.13209316697302,fridge
2023-01-01 02:19:00,150.202155348003,fridge
2023-01-01 02:20:00,173.66181118959005,fridge
2023-01-01 02:21:00,120.02291856920064,fridge
2023-01-01 02:22:00,164.74379205794588,fridge
2023-01-01 02:23:00,129.16338908636368,fridge
2023-01-01 02:24:00,167.21305305077811,fridge
2023-01-01 02:25:00,106.85111351622959,fridge
2023-01-01 02:26:00,121.74217409192663,fridge
2023-01-01 02:27:00,102.30577795786093,fridge
2023-01-01 02:28:00,174.2833629974884,fridge
2023-01-01 02:29:00,121.50382522533809,fridge
2023-01-01 02:30:00,170.20615326286602,fridge
2023-01-01 02:31:00,140.9468203531497,fridge
2023-01-01 02:32:00,165.9610794933729,fridge
2023-01-01 02:33:00,136.29858596265615,fridge
2023-01-01 02:34:00,191.91938199092567,fridge
2023-01-01 02:35:00,152.14765815718968,fridge
2023-01-01 02:36:00,108.04404013252791,fridge
2023-01-01 02:37:00,150.04180926907748,fridge
2023-01-01 02:38:00,118.6481382963849,fridge
2023-01-01 02:39:00,122.46650942408888,fridge
2023-01-01 02:40:00,149.07974138444692,fridge
2023-01-01 02:41:00,165.0513179336582,fridge
2023-01-01 02:42:00,139.42719703712956,fridge
2023-01-01 02:43:00,161.2533489678081,fridge
2023-01-01 02:44:00,95.27680664927598,fridge
2023-01-01 02:45:00,155.6284745123657,fridge
2023-01-01 02:46:00,162.4038527219698,fridge
2023-01-01 02:47:00,119.21703820431915,fridge
2023-01-01 02:48:00,160.62364614033407,fridge
2023-01-01 02:49:00,125.71825928092989,fridge
2023-01-01 02:50:00,153.5440504900431,fridge
2023-01-01 02:51:00,159.61203860846615,fridge
2023-01-01 02:52:00,119.52167218778263,fridge
2023-01-01 02:53:00,154.00093498324878,fridge
2023-01-01 02:54:00,173.85257537072573,fridge
2023-01-01 02:55:00,156.37765879287826,fridge
2023-01-01 02:56:00,150.58875699102532,fridge
2023-01-01 02:57:00,161.20029627347762,fridge
2023-01-01 02:58:00,146.97259901697925,fridge
2023-01-01 02:59:00,168.4322344737165,fridge
2023-01-01 03:00:00,149.98941097814728,fridge
2023-01-01 03:01:00,162.16166108951097,fridge
2023-01-01 03:02:00,146.47574886310423,fridge
2023-01-01 03:03:00,109.92500182431206,fridge
2023-01-01 03:04:00,139.01091607340766,fridge
2023-01-01 03:05:00,148.64699951413414,fridge
2023-01-01 03:06:00,125.59041785601781,fridge
2023-01-01 03:07:00,160.4649235799361,fridge
2023-01-01 03:08:00,115.2473236341059,fridge
2023-01-01 03:09:00,146.6886231621823,fridge
2023-01-01 03:10:00,146.3575867176546,fridge
2023-01-01 03:11:00,159.16897610425767,fridge
2023-01-01 03:12:00,171.21694091763612,fridge
2023-01-01 03:13:00,118.6441653888983,fridge
2023-01-01 03:14:00,166.7336118743474,fridge
2023-01-01 03:15:00,124.08260935799551,fridge
2023-01-01 03:16:00,104.78629790277702,fridge
2023-01-01 03:17:00,157.349507943093,fridge
2023-01-01 03:18:00,152.25711082442035,fridge
2023-01-01 03:19:00,165.01242235559891,fridge
2023-01-01 03:20:00,198.16569561196377,fridge
2023-01-01 03:21:00,146.74899203257462,fridge
2023-01-01 03:22:00,140.6740972490327,fridge
2023-01-01 03:23:00,145.1708970241315,fridge
2023-01-01 03:24:00,112.79040727730064,fridge
2023-01-01 03:25:00,171.0473304635321,fridge
2023-01-01 03:26:00,184.8424496261794,fridge
2023-01-01 03:27:00,163.09502653508966,fridge
2023-01-01 03:28:00,117.41616316810712,fridge
2023-01-01 03:29:00,159.41240630882191,fridge
2023-01-01 03:30:00,117.48382592325541,fridge
2023-01-01 03:31:00,105.22115002375342,fridge
2023-01-01 03:32:00,162.18754269591716,fridge
2023-01-01 03:33:00,180.6617558443919,fridge
2023-01-01 03:34:00,137.1733153155299,fridge
2023-01-01 03:35:00,148.7862601275647,fridge
2023-01-01 03:36:00,121.821108557743,fridge
2023-01-01 03:37:00,161.18713135579608,fridge
2023-01-01 03:38:00,150.59098471758224,fridge
2023-01-01 03:39:00,141.54067316048065,fridge
2023-01-01 03:40:00,149.475465118092,fridge
2023-01-01 03:41:00,128.58588135487364,fridge
2023-01-01 03:42:00,185.57691664511714,fridge
2023-01-01 03:43:00,173.61153568908725,fridge
2023-01-01 03:44:00,193.70716126299084,fridge
2023-01-01 03:45:00,126.58183563522627,fridge
2023-01-01 03:46:00,166.49757388444002,fridge
2023-01-01 03:47:00,150.85212557990948,fridge
2023-01-01 03:48:00,123.53085171015181,fridge
2023-01-01 03:49:00,188.8700711185557,fridge
2023-01-01 03:50:00,166.99082907848813,fridge
2023-01-01 03:51:00,149.80421372070023,fridge
2023-01-01 03:52:00,170.6178951609652,fridge
2023-01-01 03:53:00,175.01583002225397,fridge
2023-01-01 03:54:00,149.69150725369852,fridge
2023-01-01 03:55:00,183.9734499598834,fridge
2023-01-01 03:56:00,172.05040151492756,fridge
2023-01-01 03:57:00,150.39641373582472,fridge
2023-01-01 03:58:00,125.32843754005344,fridge
2023-01-01 03:59:00,166.60265104938583,fridge
2023-01-01 04:00:00,137.59116784179088,fridge
2023-01-01 04:01:00,168.24283903113928,fridge
2023-01-01 04:02:00,146.1644353050502,fridge
2023-01-01 04:03:00,133.00585438396527,fridge
2023-01-01 04:04:00,131.83334044079587,fridge
2023-01-01 04:05:00,173.23749253228505,fridge
2023-01-01 04:06:00,142.7995123767534,fridge
2023-01-01 04:07:00,156.4727120491137,fridge
2023-01-01 04:08:00,138.19408146973637,fridge
2023-01-01 04:09:00,131.07767746778006,fridge
2023-01-01 04:10:00,147.68886222317207,fridge
2023-01-01 04:11:00,106.83447796859741,fridge
2023-01-01 04:12:00,142.51083257671635,fridge
2023-01-01 04:13:00,170.03431108726636,fridge
2023-01-01 04:14:00,138.00821915814748,fridge
2023-01-01 04:15:00,99.52304625639518,fridge
2023-01-01 04:16:00,121.30363611473364,fridge
2023-01-01 04:17:00,159.69138290430524,fridge
2023-01-01 04:18:00,193.09470747136368,fridge
2023-01-01 04:19:00,114.30838514908754,fridge
2023-01-01 04:20:00,175.31006360216773,fridge
2023-01-01 04:21:00,147.66038359147652,fridge
2023-01-01 04:22:00,174.40215909263222,fridge
2023-01-01 04:23:00,134.84302382193562,fridge
2023-01-01 04:24:00,116.30279351954351,fridge
2023-01-01 04:25:00,143.22858389799228,fridge
2023-01-01 04:26:00,156.07689987830298,fridge
2023-01-01 04:27:00,178.62251416513004,fridge
2023-01-01 04:28:00,162.91549095909997,fridge
2023-01-01 04:29:00,139.59854442727658,fridge
2023-01-01 04:30:00,167.0243407535953,fridge
2023-01-01 04:31:00,124.28480967080696,fridge
2023-01-01 04:32:00,164.11512827567094,fridge
2023-01-01 04:33:00,143.32486194699823,fridge
2023-01-01 04:34:00,124.73814395782732,fridge
2023-01-01 04:35:00,166.61061102788685,fridge
2023-01-01 04:36:00,189.78114351618495,fridge
2023-01-01 04:37:00,153.95452124557755,fridge
2023-01-01 04:38:00,165.79700560407002,fridge
2023-01-01 04:39:00,165.6084415287468,fridge
2023-01-01 04:40:00,137.5823058941397,fridge
2023-01-01 04:41:00,164.48276120023675,fridge
2023-01-01 04:42:00,155.56856628472516,fridge
2023-01-01 04:43:00,114.05511537223504,fridge
2023-01-01 04:44:00,148.1015986000985,fridge
2023-01-01 04:45:00,97.78933999449721,fridge
2023-01-01 04:46:00,141.51271094606463,fridge
2023-01-01 04:47:00,180.21683402035703,fridge
2023-01-01 04:48:00,151.36143878251752,fridge
2023-01-01 04:49:00,140.02306132228605,fridge
2023-01-01 04:50:00,154.2329364130734,fridge
2023-01-01 04:51:00,130.4678443260849,fridge
2023-01-01 04:52:00,116.22411594127331,fridge
2023-01-01 04:53:00,200.11744529369304,fridge
2023-01-01 04:54:00,114.1775251232271,fridge
2023-01-01 04:55:00,124.32175633791076,fridge
2023-01-01 04:56:00,144.4557031064257,fridge
2023-01-01 04:57:00,167.63691322799608,fridge
2023-01-01 04:58:00,129.49610780064918,fridge
2023-01-01 04:59:00,152.685196262952,fridge
2023-01-01 05:00:00,124.0497475616618,fridge
2023-01-01 05:01:00,147.61752251009577,fridge
2023-01-01 05:02:00,156.5365211788536,fridge
2023-01-01 05:03:00,174.1195968317091,fridge
2023-01-01 05:04:00,165.0921628196478,fridge
2023-01-01 05:05:00,199.75351997674298,fridge
2023-01-01 05:06:00,131.22072976884164,fridge
2023-01-01 05:07:00,172.44636326362004,fridge
2023-01-01 05:08:00,110.66256730022178,fridge
2023-01-01 05:09:00,170.5359513527566,fridge
2023-01-01 05:10:00,157.29090007911415,fridge
2023-01-01 05:11:00,135.67901093889535,fridge
2023-01-01 05:12:00,158.7178288809829,fridge
2023-01-01 05:13:00,171.93743668154394,fridge
2023-01-01 05:14:00,163.95898838045196,fridge
2023-01-01 05:15:00,132.5410796834095,fridge
2023-01-01 05:16:00,170.26206830311693,fridge
2023-01-01 05:17:00,114.34126363188369,fridge
2023-01-01 05:18:00,144.54852824382897,fridge
2023-01-01 05:19:00,140.3151402510858,fridge
2023-01-01 05:20:00,172.1405757696442,fridge
2023-01-01 05:21:00,124.6205147036953,fridge
2023-01-01 05:22:00,145.3147556226699,fridge
2023-01-01 05:23:00,137.69698135613282,fridge
2023-01-01 05:24:00,170.16887523717423,fridge
2023-01-01 05:25:00,135.74725449424898,fridge
2023-01-01 05:26:00,143.2348187543645,fridge
2023-01-01 05:27:00,137.40374319593286,fridge
2023-01-01 05:28:00,91.56959595617842,fridge
2023-01-01 05:29:00,134.02402992518984,fridge
2023-01-01 05:30:00,144.49301126761083,fridge
2023-01-01 05:31:00,144.84168617876188,fridge
2023-01-01 05:32:00,151.97501655826466,fridge
2023-01-01 05:33:00,142.01116436833175,fridge
2023-01-01 05:34:00,142.8218622808039,fridge
2023-01-01 05:35:00,135.840723948916,fridge
2023-01-01 05:36:00,154.16357275155355,fridge
2023-01-01 05:37:00,155.65632545652807,fridge
2023-01-01 05:38:00,193.22159412010814,fridge
2023-01-01 05:39:00,161.9600230448979,fridge
2023-01-01 05:40:00,159.31900575568218,fridge
2023-01-01 05:41:00,130.83434237617868,fridge
2023-01-01 05:42:00,153.40650665674204,fridge
2023-01-01 05:43:00,145.61127926208874,fridge
2023-01-01 05:44:00,130.274668310231,fridge
2023-01-01 05:45:00,134.99539765149186,fridge
2023-01-01 05:46:00,178.46687707319595,fridge
2023-01-01 05:47:00,160.9318498747605,fridge
2023-01-01 05:48:00,164.10672459189772,fridge
2023-01-01 05:49:00,123.41535940181305,fridge
2023-01-01 05:50:00,132.69199921821732,fridge
2023-01-01 05:51:00,145.37067443427108,fridge
2023-01-01 05:52:00,170.13719519067453,fridge
2023-01-01 05:53:00,155.49875821945977,fridge
2023-01-01 05:54:00,127.29585270753182,fridge
2023-01-01 05:55:00,170.01138913341504,fridge
2023-01-01 05:56:00,163.45951291725632,fridge
2023-01-01 05:57:00,181.67702824305644,fridge
2023-01-01 05:58:00,128.32384468286386,fridge
2023-01-01 05:59:00,149.48588521271182,fridge
2023-01-01 06:00:00,1247.5549718935576,geyser
2023-01-01 06:01:00,1337.3496129346784,geyser
2023-01-01 06:02:00,1169.1724106588117,geyser
2023-01-01 06:03:00,1217.1678790175108,geyser
2023-01-01 06:04:00,1278.15160213247,geyser
2023-01-01 06:05:00,1308.4399934460948,geyser
2023-01-01 06:06:00,1202.8302548844974,geyser
2023-01-01 06:07:00,1310.1828428155136,geyser
2023-01-01 06:08:00,1184.5964195449442,geyser
2023-01-01 06:09:00,1238.6336342419331,geyser
2023-01-01 06:10:00,1114.6960855593422,geyser
2023-01-01 06:11:00,1253.2524750420423,geyser
2023-01-01 06:12:00,1383.346129091834,geyser
2023-01-01 06:13:00,1243.136679571601,geyser
2023-01-01 06:14:00,1296.86570556008,geyser
2023-01-01 06:15:00,1251.067122648468,geyser
2023-01-01 06:16:00,1140.7224594510533,geyser
2023-01-01 06:17:00,1171.3328711455981,geyser
2023-01-01 06:18:00,1261.7928733451756,geyser
2023-01-01 06:19:00,1168.385086177864,geyser
2023-01-01 06:20:00,1297.9065378366254,geyser
2023-01-01 06:21:00,1288.1073598400908,geyser
2023-01-01 06:22:00,1248.4216601146645,geyser
2023-01-01 06:23:00,1033.2286197370745,geyser
2023-01-01 06:24:00,1143.9182089531496,geyser
2023-01-01 06:25:00,1016.3416616512479,geyser
2023-01-01 06:26:00,1224.0836376393243,geyser
2023-01-01 06:27:00,1158.455438096925,geyser
2023-01-01 06:28:00,1123.1505774120865,geyser
2023-01-01 06:29:00,1137.3863466845896,geyser
2023-01-01 06:30:00,1319.4356504419618,geyser
2023-01-01 06:31:00,1254.5078914670707,geyser
2023-01-01 06:32:00,1365.2191835937754,geyser
2023-01-01 06:33:00,1178.0403944647069,geyser
2023-01-01 06:34:00,1139.9174049233677,geyser
2023-01-01 06:35:00,1343.6314587651186,geyser
2023-01-01 06:36:00,1241.4356234844565,geyser
2023-01-01 06:37:00,1182.315012168964,geyser
2023-01-01 06:38:00,1333.4667339381895,geyser
2023-01-01 06:39:00,1207.5963810092612,geyser
2023-01-01 06:40:00,1237.3747859684781,geyser
2023-01-01 06:41:00,1231.9545975069761,geyser
2023-01-01 06:42:00,1219.9670293161873,geyser
2023-01-01 06:43:00,1143.7244262358959,geyser
2023-01-01 06:44:00,1340.4067022584952,geyser
2023-01-01 06:45:00,1160.5306601649245,geyser
2023-01-01 06:46:00,1162.6592409226187,geyser
2023-01-01 06:47:00,1198.2321843781972,geyser
2023-01-01 06:48:00,1151.970928696208,geyser
2023-01-01 06:49:00,1089.4555387404916,geyser
2023-01-01 06:50:00,1216.9646250665473,geyser
2023-01-01 06:51:00,1163.5214069365632,geyser
2023-01-01 06:52:00,1061.6639551624485,geyser
2023-01-01 06:53:00,1136.6227869882807,geyser
2023-01-01 06:54:00,1186.8638151288026,geyser
2023-01-01 06:55:00,1270.9119225768568,geyser
2023-01-01 06:56:00,1290.5766806444442,geyser
2023-01-01 06:57:00,1136.9056934577832,geyser
2023-01-01 06:58:00,1207.7386332616509,geyser
2023-01-01 06:59:00,1291.8288589079648,geyser
2023-01-01 07:00:00,1245.3855336890401,geyser
2023-01-01 07:01:00,1251.8437975300658,geyser
2023-01-01 07:02:00,1108.043626084534,geyser
2023-01-01 07:03:00,1187.1510103484857,geyser
2023-01-01 07:04:00,1232.7945030370738,geyser
2023-01-01 07:05:00,1062.3336269877966,geyser
2023-01-01 07:06:00,1195.8066137816775,geyser
2023-01-01 07:07:00,1227.7898785249995,geyser
2023-01-01 07:08:00,1317.7056434483798,geyser
2023-01-01 07:09:00,1216.8925705218207,geyser
2023-01-01 07:10:00,1241.5496038063088,geyser
2023-01-01 07:11:00,1450.4593823197304,geyser
2023-01-01 07:12:00,1040.0081555898462,geyser
2023-01-01 07:13:00,1128.437964729151,geyser
2023-01-01 07:14:00,1016.9512815278661,geyser
2023-01-01 07:15:00,1246.5297044532063,geyser
2023-01-01 07:16:00,1318.0277915899144,geyser
2023-01-01 07:17:00,1329.562967564001,geyser
2023-01-01 07:18:00,1390.1887255300032,geyser
2023-01-01 07:19:00,1212.4976878542775,geyser
2023-01-01 07:20:00,1226.9023061424357,geyser
2023-01-01 07:21:00,1234.8196646036874,geyser
2023-01-01 07:22:00,1075.8553684701712,geyser
2023-01-01 07:23:00,1383.0198864890087,geyser
2023-01-01 07:24:00,1262.7437853717247,geyser
2023-01-01 07:25:00,1391.0399316166436,geyser
2023-01-01 07:26:00,1095.378660286437,geyser
2023-01-01 07:27:00,1157.8070494153583,geyser
2023-01-01 07:28:00,1357.0191259554247,geyser
2023-01-01 07:29:00,1238.5654334862454,geyser
2023-01-01 07:30:00,1210.7363056083957,geyser
2023-01-01 07:31:00,1234.9053200078947,geyser
2023-01-01 07:32:00,1234.8747273752488,geyser
2023-01-01 07:33:00,1156.696391872466,geyser
2023-01-01 07:34:00,1266.2134532195655,geyser
2023-01-01 07:35:00,1153.78241686892,geyser
2023-01-01 07:36:00,1202.3419927707794,geyser
2023-01-01 07:37:00,1093.6855637314661,geyser
2023-01-01 07:38:00,1326.5763919335745,geyser
2023-01-01 07:39:00,1140.7086110385567,geyser
2023-01-01 07:40:00,1212.7499128982886,geyser
2023-01-01 07:41:00,1104.0365377158976,geyser
2023-01-01 07:42:00,1152.0412535324651,geyser
2023-01-01 07:43:00,1141.0948240756704,geyser
2023-01-01 07:44:00,1162.7847100107062,geyser
2023-01-01 07:45:00,1289.4397224317822,geyser
2023-01-01 07:46:00,1272.9699215012386,geyser
2023-01-01 07:47:00,1183.1647715855825,geyser
2023-01-01 07:48:00,1248.7379839152168,geyser
2023-01-01 07:49:00,1319.0910352311776,geyser
2023-01-01 07:50:00,1172.9293610844707,geyser
2023-01-01 07:51:00,1252.7906976436975,geyser
2023-01-01 07:52:00,1305.5434465827755,geyser
2023-01-01 07:53:00,1284.0180648540193,geyser
2023-01-01 07:54:00,1182.2324563496022,geyser
2023-01-01 07:55:00,1233.7369899555115,geyser
2023-01-01 07:56:00,1043.0558797175668,geyser
2023-01-01 07:57:00,1190.2437757102089,geyser
2023-01-01 07:58:00,1132.05213517957,geyser
2023-01-01 07:59:00,1081.9483895339813,geyser
2023-01-01 08:00:00,1000.4500575637232,geyser
2023-01-01 08:01:00,1132.5472064242188,geyser
2023-01-01 08:02:00,1149.7897364685607,geyser
2023-01-01 08:03:00,1115.2692909240445,geyser
2023-01-01 08:04:00,1246.0125810654483,geyser
2023-01-01 08:05:00,1297.2651307443368,geyser
2023-01-01 08:06:00,1006.6879395376249,geyser
2023-01-01 08:07:00,989.4756456742291,geyser
2023-01-01 08:08:00,1236.1992094076763,geyser
2023-01-01 08:09:00,1161.4643154755577,geyser
2023-01-01 08:10:00,1111.5351297515165,geyser
2023-01-01 08:11:00,1101.0721128143857,geyser
2023-01-01 08:12:00,1218.7433588439292,geyser
2023-01-01 08:13:00,1285.6684431449257,geyser
2023-01-01 08:14:00,1254.3859728438426,geyser
2023-01-01 08:15:00,1191.9965755278465,geyser
2023-01-01 08:16:00,1095.7007106926476,geyser
2023-01-01 08:17:00,1146.9863875187013,geyser
2023-01-01 08:18:00,1225.2262617900035,geyser
2023-01-01 08:19:00,1031.533082313662,geyser
2023-01-01 08:20:00,1262.4637351707702,geyser
2023-01-01 08:21:00,1039.173555980704,geyser
2023-01-01 08:22:00,1350.0094473609101,geyser
2023-01-01 08:23:00,1071.3252015334358,geyser
2023-01-01 08:24:00,1320.8204808944188,geyser
2023-01-01 08:25:00,1131.32739129576,geyser
2023-01-01 08:26:00,1069.432242878503,geyser
2023-01-01 08:27:00,1165.098750700487,geyser
2023-01-01 08:28:00,1156.4482968539712,geyser
2023-01-01 08:29:00,1100.8289237728122,geyser
2023-01-01 08:30:00,1328.453277832484,geyser
2023-01-01 08:31:00,1195.734515889699,geyser
2023-01-01 08:32:00,1126.6785800246137,geyser
2023-01-01 08:33:00,1078.8227002858703,geyser
2023-01-01 08:34:00,1274.6659509978967,geyser
2023-01-01 08:35:00,1263.57310073404,geyser
2023-01-01 08:36:00,1347.1079095306918,geyser
2023-01-01 08:37:00,1142.3013649861884,geyser
2023-01-01 08:38:00,1142.2738689685752,geyser
2023-01-01 08:39:00,1361.7539388755386,geyser
2023-01-01 08:40:00,1215.2879757212975,geyser
2023-01-01 08:41:00,1172.1725254677817,geyser
2023-01-01 08:42:00,1308.6256871680562,geyser
2023-01-01 08:43:00,1227.6125870666285,geyser
2023-01-01 08:44:00,1159.6309211174075,geyser
2023-01-01 08:45:00,1222.9338268026024,geyser
2023-01-01 08:46:00,1339.813725449682,geyser
2023-01-01 08:47:00,1193.5142295163234,geyser
2023-01-01 08:48:00,1126.8644537752268,geyser
2023-01-01 08:49:00,1281.0633319230296,geyser
2023-01-01 08:50:00,1125.4633858841041,geyser
2023-01-01 08:51:00,1362.0877644343882,geyser
2023-01-01 08:52:00,1151.7506794844708,geyser
2023-01-01 08:53:00,1198.6981039094621,geyser
2023-01-01 08:54:00,1218.4978020181088,geyser
2023-01-01 08:55:00,1200.7582077407208,geyser
2023-01-01 08:56:00,1377.1071435015176,geyser
2023-01-01 08:57:00,1202.6347458037587,geyser
2023-01-01 08:58:00,1389.9155803428262,geyser
2023-01-01 08:59:00,1358.5528066344302,geyser
2023-01-01 09:00:00,181.39291776120697,fan
2023-01-01 09:01:00,206.30422857817643,fan
2023-01-01 09:02:00,170.7465135108446,fan
2023-01-01 09:03:00,231.87490378172228,fan
2023-01-01 09:04:00,160.22934679970595,fan
2023-01-01 09:05:00,198.12875428074238,fan
2023-01-01 09:06:00,151.44835157756597,fan
2023-01-01 09:07:00,210.02406572900043,fan
2023-01-01 09:08:00,197.30897421382306,fan
2023-01-01 09:09:00,201.0833471955889,fan
2023-01-01 09:10:00,184.36566179221379,fan
2023-01-01 09:11:00,137.00929358837078,fan
2023-01-01 09:12:00,185.97120781406986,fan
